"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Age of Mother Year"	"Age of Mother Year Code"	Births
	"California"	"06"	"2004"	"2004"	"39 years"	"39"	9439
	"California"	"06"	"2004"	"2004"	"40 years"	"40"	7078
	"California"	"06"	"2004"	"2004"	"41 years"	"41"	4805
	"California"	"06"	"2004"	"2004"	"42 years"	"42"	3230
	"California"	"06"	"2004"	"2004"	"43 years"	"43"	1833
	"California"	"06"	"2004"	"2004"	"44 years"	"44"	986
	"California"	"06"	"2004"	"2004"	"45 years"	"45"	532
	"California"	"06"	"2004"	"2004"	"46 years"	"46"	276
	"California"	"06"	"2004"	"2004"	"47 years"	"47"	137
	"California"	"06"	"2004"	"2004"	"48 years"	"48"	89
	"California"	"06"	"2004"	"2004"	"49 years"	"49"	57
	"California"	"06"	"2004"	"2004"	"50 years and over"	"50+"	93
	"California"	"06"	"2005"	"2005"	"Under 15 years"	"14"	756
	"California"	"06"	"2005"	"2005"	"15 years"	"15"	2305
	"California"	"06"	"2005"	"2005"	"16 years"	"16"	5225
	"California"	"06"	"2005"	"2005"	"17 years"	"17"	9214
	"California"	"06"	"2005"	"2005"	"18 years"	"18"	13885
	"California"	"06"	"2005"	"2005"	"19 years"	"19"	19405
	"California"	"06"	"2005"	"2005"	"20 years"	"20"	22137
	"California"	"06"	"2005"	"2005"	"21 years"	"21"	23251
	"California"	"06"	"2005"	"2005"	"22 years"	"22"	25689
	"California"	"06"	"2005"	"2005"	"23 years"	"23"	26693
	"California"	"06"	"2005"	"2005"	"24 years"	"24"	27810
	"California"	"06"	"2005"	"2005"	"25 years"	"25"	28494
	"California"	"06"	"2005"	"2005"	"26 years"	"26"	28257
	"California"	"06"	"2005"	"2005"	"27 years"	"27"	28423
	"California"	"06"	"2005"	"2005"	"28 years"	"28"	29112
	"California"	"06"	"2005"	"2005"	"29 years"	"29"	29275
	"California"	"06"	"2005"	"2005"	"30 years"	"30"	28754
	"California"	"06"	"2005"	"2005"	"31 years"	"31"	28230
	"California"	"06"	"2005"	"2005"	"32 years"	"32"	26839
	"California"	"06"	"2005"	"2005"	"33 years"	"33"	25521
	"California"	"06"	"2005"	"2005"	"34 years"	"34"	24443
	"California"	"06"	"2005"	"2005"	"35 years"	"35"	22006
	"California"	"06"	"2005"	"2005"	"36 years"	"36"	18250
	"California"	"06"	"2005"	"2005"	"37 years"	"37"	14553
	"California"	"06"	"2005"	"2005"	"38 years"	"38"	11676
	"California"	"06"	"2005"	"2005"	"39 years"	"39"	9276
	"California"	"06"	"2005"	"2005"	"40 years"	"40"	7006
	"California"	"06"	"2005"	"2005"	"41 years"	"41"	4823
	"California"	"06"	"2005"	"2005"	"42 years"	"42"	3138
	"California"	"06"	"2005"	"2005"	"43 years"	"43"	1934
	"California"	"06"	"2005"	"2005"	"44 years"	"44"	1085
	"California"	"06"	"2005"	"2005"	"45 years"	"45"	627
	"California"	"06"	"2005"	"2005"	"46 years"	"46"	312
	"California"	"06"	"2005"	"2005"	"47 years"	"47"	190
	"California"	"06"	"2005"	"2005"	"48 years"	"48"	98
	"California"	"06"	"2005"	"2005"	"49 years"	"49"	66
	"California"	"06"	"2005"	"2005"	"50 years and over"	"50+"	124
	"California"	"06"	"2006"	"2006"	"Under 15 years"	"14"	682
	"California"	"06"	"2006"	"2006"	"15 years"	"15"	2354
	"California"	"06"	"2006"	"2006"	"16 years"	"16"	5519
	"California"	"06"	"2006"	"2006"	"17 years"	"17"	9345
	"California"	"06"	"2006"	"2006"	"18 years"	"18"	14793
	"California"	"06"	"2006"	"2006"	"19 years"	"19"	20789
	"California"	"06"	"2006"	"2006"	"20 years"	"20"	23090
	"California"	"06"	"2006"	"2006"	"21 years"	"21"	24285
	"California"	"06"	"2006"	"2006"	"22 years"	"22"	25756
	"California"	"06"	"2006"	"2006"	"23 years"	"23"	27584
	"California"	"06"	"2006"	"2006"	"24 years"	"24"	28487
	"California"	"06"	"2006"	"2006"	"25 years"	"25"	29295
	"California"	"06"	"2006"	"2006"	"26 years"	"26"	29811
	"California"	"06"	"2006"	"2006"	"27 years"	"27"	29586
	"California"	"06"	"2006"	"2006"	"28 years"	"28"	29642
	"California"	"06"	"2006"	"2006"	"29 years"	"29"	30025
	"California"	"06"	"2006"	"2006"	"30 years"	"30"	29129
	"California"	"06"	"2006"	"2006"	"31 years"	"31"	28678
	"California"	"06"	"2006"	"2006"	"32 years"	"32"	26942
	"California"	"06"	"2006"	"2006"	"33 years"	"33"	25161
	"California"	"06"	"2006"	"2006"	"34 years"	"34"	23607
	"California"	"06"	"2006"	"2006"	"35 years"	"35"	22208
	"California"	"06"	"2006"	"2006"	"36 years"	"36"	19137
	"California"	"06"	"2006"	"2006"	"37 years"	"37"	15242
	"California"	"06"	"2006"	"2006"	"38 years"	"38"	11985
	"California"	"06"	"2006"	"2006"	"39 years"	"39"	9281
	"California"	"06"	"2006"	"2006"	"40 years"	"40"	7111
	"California"	"06"	"2006"	"2006"	"41 years"	"41"	4981
	"California"	"06"	"2006"	"2006"	"42 years"	"42"	3309
	"California"	"06"	"2006"	"2006"	"43 years"	"43"	2069
	"California"	"06"	"2006"	"2006"	"44 years"	"44"	1130
	"California"	"06"	"2006"	"2006"	"45 years"	"45"	599
	"California"	"06"	"2006"	"2006"	"46 years"	"46"	325
	"California"	"06"	"2006"	"2006"	"47 years"	"47"	191
	"California"	"06"	"2006"	"2006"	"48 years"	"48"	107
	"California"	"06"	"2006"	"2006"	"49 years"	"49"	80
	"California"	"06"	"2006"	"2006"	"50 years and over"	"50+"	125
	"Colorado"	"08"	"2003"	"2003"	"Under 15 years"	"14"	114
	"Colorado"	"08"	"2003"	"2003"	"15 years"	"15"	343
	"Colorado"	"08"	"2003"	"2003"	"16 years"	"16"	729
	"Colorado"	"08"	"2003"	"2003"	"17 years"	"17"	1235
	"Colorado"	"08"	"2003"	"2003"	"18 years"	"18"	1793
	"Colorado"	"08"	"2003"	"2003"	"19 years"	"19"	2600
	"Colorado"	"08"	"2003"	"2003"	"20 years"	"20"	2989
	"Colorado"	"08"	"2003"	"2003"	"21 years"	"21"	3230
	"Colorado"	"08"	"2003"	"2003"	"22 years"	"22"	3482
	"Colorado"	"08"	"2003"	"2003"	"23 years"	"23"	3579
	"Colorado"	"08"	"2003"	"2003"	"24 years"	"24"	3619
	"Colorado"	"08"	"2003"	"2003"	"25 years"	"25"	3648
	"Colorado"	"08"	"2003"	"2003"	"26 years"	"26"	3583
	"Colorado"	"08"	"2003"	"2003"	"27 years"	"27"	3755
	"Colorado"	"08"	"2003"	"2003"	"28 years"	"28"	3624
	"Colorado"	"08"	"2003"	"2003"	"29 years"	"29"	3722
	"Colorado"	"08"	"2003"	"2003"	"30 years"	"30"	3758
	"Colorado"	"08"	"2003"	"2003"	"31 years"	"31"	3693
	"Colorado"	"08"	"2003"	"2003"	"32 years"	"32"	3617
	"Colorado"	"08"	"2003"	"2003"	"33 years"	"33"	3368
	"Colorado"	"08"	"2003"	"2003"	"34 years"	"34"	2868
	"Colorado"	"08"	"2003"	"2003"	"35 years"	"35"	2372
	"Colorado"	"08"	"2003"	"2003"	"36 years"	"36"	1927
	"Colorado"	"08"	"2003"	"2003"	"37 years"	"37"	1530
	"Colorado"	"08"	"2003"	"2003"	"38 years"	"38"	1240
	"Colorado"	"08"	"2003"	"2003"	"39 years"	"39"	988
	"Colorado"	"08"	"2003"	"2003"	"40 years"	"40"	695
	"Colorado"	"08"	"2003"	"2003"	"41 years"	"41"	499
	"Colorado"	"08"	"2003"	"2003"	"42 years"	"42"	330
	"Colorado"	"08"	"2003"	"2003"	"43 years"	"43"	182
	"Colorado"	"08"	"2003"	"2003"	"44 years"	"44"	106
	"Colorado"	"08"	"2003"	"2003"	"45 years"	"45"	56
	"Colorado"	"08"	"2003"	"2003"	"46 years"	"46"	41
	"Colorado"	"08"	"2003"	"2003"	"47 years"	"47"	10
	"Colorado"	"08"	"2004"	"2004"	"Under 15 years"	"14"	100
	"Colorado"	"08"	"2004"	"2004"	"15 years"	"15"	331
	"Colorado"	"08"	"2004"	"2004"	"16 years"	"16"	726
	"Colorado"	"08"	"2004"	"2004"	"17 years"	"17"	1301
	"Colorado"	"08"	"2004"	"2004"	"18 years"	"18"	1896
	"Colorado"	"08"	"2004"	"2004"	"19 years"	"19"	2521
	"Colorado"	"08"	"2004"	"2004"	"20 years"	"20"	2798
	"Colorado"	"08"	"2004"	"2004"	"21 years"	"21"	3082
	"Colorado"	"08"	"2004"	"2004"	"22 years"	"22"	3519
	"Colorado"	"08"	"2004"	"2004"	"23 years"	"23"	3447
	"Colorado"	"08"	"2004"	"2004"	"24 years"	"24"	3531
	"Colorado"	"08"	"2004"	"2004"	"25 years"	"25"	3500
	"Colorado"	"08"	"2004"	"2004"	"26 years"	"26"	3631
	"Colorado"	"08"	"2004"	"2004"	"27 years"	"27"	3586
	"Colorado"	"08"	"2004"	"2004"	"28 years"	"28"	3636
	"Colorado"	"08"	"2004"	"2004"	"29 years"	"29"	3826
	"Colorado"	"08"	"2004"	"2004"	"30 years"	"30"	3608
	"Colorado"	"08"	"2004"	"2004"	"31 years"	"31"	3467
	"Colorado"	"08"	"2004"	"2004"	"32 years"	"32"	3389
	"Colorado"	"08"	"2004"	"2004"	"33 years"	"33"	3278
	"Colorado"	"08"	"2004"	"2004"	"34 years"	"34"	3035
	"Colorado"	"08"	"2004"	"2004"	"35 years"	"35"	2547
	"Colorado"	"08"	"2004"	"2004"	"36 years"	"36"	2049
	"Colorado"	"08"	"2004"	"2004"	"37 years"	"37"	1604
	"Colorado"	"08"	"2004"	"2004"	"38 years"	"38"	1221
	"Colorado"	"08"	"2004"	"2004"	"39 years"	"39"	998
	"Colorado"	"08"	"2004"	"2004"	"40 years"	"40"	715
	"Colorado"	"08"	"2004"	"2004"	"41 years"	"41"	477
	"Colorado"	"08"	"2004"	"2004"	"42 years"	"42"	308
	"Colorado"	"08"	"2004"	"2004"	"43 years"	"43"	174
	"Colorado"	"08"	"2004"	"2004"	"44 years"	"44"	89
	"Colorado"	"08"	"2004"	"2004"	"45 years"	"45"	61
	"Colorado"	"08"	"2004"	"2004"	"46 years"	"46"	28
	"Colorado"	"08"	"2004"	"2004"	"47 years"	"47"	12
	"Colorado"	"08"	"2005"	"2005"	"Under 15 years"	"14"	96
	"Colorado"	"08"	"2005"	"2005"	"15 years"	"15"	304
	"Colorado"	"08"	"2005"	"2005"	"16 years"	"16"	757
	"Colorado"	"08"	"2005"	"2005"	"17 years"	"17"	1224
	"Colorado"	"08"	"2005"	"2005"	"18 years"	"18"	1847
	"Colorado"	"08"	"2005"	"2005"	"19 years"	"19"	2514
	"Colorado"	"08"	"2005"	"2005"	"20 years"	"20"	2811
	"Colorado"	"08"	"2005"	"2005"	"21 years"	"21"	3043
	"Colorado"	"08"	"2005"	"2005"	"22 years"	"22"	3330
	"Colorado"	"08"	"2005"	"2005"	"23 years"	"23"	3482
	"Colorado"	"08"	"2005"	"2005"	"24 years"	"24"	3646
	"Colorado"	"08"	"2005"	"2005"	"25 years"	"25"	3601
	"Colorado"	"08"	"2005"	"2005"	"26 years"	"26"	3806
	"Colorado"	"08"	"2005"	"2005"	"27 years"	"27"	3774
	"Colorado"	"08"	"2005"	"2005"	"28 years"	"28"	3767
	"Colorado"	"08"	"2005"	"2005"	"29 years"	"29"	3728
	"Colorado"	"08"	"2005"	"2005"	"30 years"	"30"	3671
	"Colorado"	"08"	"2005"	"2005"	"31 years"	"31"	3513
	"Colorado"	"08"	"2005"	"2005"	"32 years"	"32"	3357
	"Colorado"	"08"	"2005"	"2005"	"33 years"	"33"	3116
	"Colorado"	"08"	"2005"	"2005"	"34 years"	"34"	3013
	"Colorado"	"08"	"2005"	"2005"	"35 years"	"35"	2682
	"Colorado"	"08"	"2005"	"2005"	"36 years"	"36"	2197
	"Colorado"	"08"	"2005"	"2005"	"37 years"	"37"	1599
	"Colorado"	"08"	"2005"	"2005"	"38 years"	"38"	1230
	"Colorado"	"08"	"2005"	"2005"	"39 years"	"39"	918
	"Colorado"	"08"	"2005"	"2005"	"40 years"	"40"	713
	"Colorado"	"08"	"2005"	"2005"	"41 years"	"41"	496
	"Colorado"	"08"	"2005"	"2005"	"42 years"	"42"	301
	"Colorado"	"08"	"2005"	"2005"	"43 years"	"43"	206
	"Colorado"	"08"	"2005"	"2005"	"44 years"	"44"	110
	"Colorado"	"08"	"2005"	"2005"	"45 years"	"45"	54
	"Colorado"	"08"	"2005"	"2005"	"46 years"	"46"	23
	"Colorado"	"08"	"2006"	"2006"	"Under 15 years"	"14"	112
	"Colorado"	"08"	"2006"	"2006"	"15 years"	"15"	341
	"Colorado"	"08"	"2006"	"2006"	"16 years"	"16"	730
	"Colorado"	"08"	"2006"	"2006"	"17 years"	"17"	1242
	"Colorado"	"08"	"2006"	"2006"	"18 years"	"18"	1787
	"Colorado"	"08"	"2006"	"2006"	"19 years"	"19"	2619
	"Colorado"	"08"	"2006"	"2006"	"20 years"	"20"	3005
	"Colorado"	"08"	"2006"	"2006"	"21 years"	"21"	3091
	"Colorado"	"08"	"2006"	"2006"	"22 years"	"22"	3363
	"Colorado"	"08"	"2006"	"2006"	"23 years"	"23"	3591
	"Colorado"	"08"	"2006"	"2006"	"24 years"	"24"	3683
	"Colorado"	"08"	"2006"	"2006"	"25 years"	"25"	3892
	"Colorado"	"08"	"2006"	"2006"	"26 years"	"26"	3922
	"Colorado"	"08"	"2006"	"2006"	"27 years"	"27"	3870
	"Colorado"	"08"	"2006"	"2006"	"28 years"	"28"	3846
	"Colorado"	"08"	"2006"	"2006"	"29 years"	"29"	3900
	"Colorado"	"08"	"2006"	"2006"	"30 years"	"30"	3771
	"Colorado"	"08"	"2006"	"2006"	"31 years"	"31"	3730
	"Colorado"	"08"	"2006"	"2006"	"32 years"	"32"	3372
	"Colorado"	"08"	"2006"	"2006"	"33 years"	"33"	3080
	"Colorado"	"08"	"2006"	"2006"	"34 years"	"34"	2869
	"Colorado"	"08"	"2006"	"2006"	"35 years"	"35"	2651
	"Colorado"	"08"	"2006"	"2006"	"36 years"	"36"	2341
	"Colorado"	"08"	"2006"	"2006"	"37 years"	"37"	1741
	"Colorado"	"08"	"2006"	"2006"	"38 years"	"38"	1321
	"Colorado"	"08"	"2006"	"2006"	"39 years"	"39"	967
	"Colorado"	"08"	"2006"	"2006"	"40 years"	"40"	706
	"Colorado"	"08"	"2006"	"2006"	"41 years"	"41"	483
	"Colorado"	"08"	"2006"	"2006"	"42 years"	"42"	320
	"Colorado"	"08"	"2006"	"2006"	"43 years"	"43"	189
	"Colorado"	"08"	"2006"	"2006"	"44 years"	"44"	106
	"Colorado"	"08"	"2006"	"2006"	"45 years"	"45"	51
	"Colorado"	"08"	"2006"	"2006"	"46 years"	"46"	21
	"Colorado"	"08"	"2006"	"2006"	"47 years"	"47"	19
	"Connecticut"	"09"	"2003"	"2003"	"Under 15 years"	"14"	38
	"Connecticut"	"09"	"2003"	"2003"	"15 years"	"15"	134
	"Connecticut"	"09"	"2003"	"2003"	"16 years"	"16"	275
	"Connecticut"	"09"	"2003"	"2003"	"17 years"	"17"	495
	"Connecticut"	"09"	"2003"	"2003"	"18 years"	"18"	802
	"Connecticut"	"09"	"2003"	"2003"	"19 years"	"19"	1134
	"Connecticut"	"09"	"2003"	"2003"	"20 years"	"20"	1305
	"Connecticut"	"09"	"2003"	"2003"	"21 years"	"21"	1351
	"Connecticut"	"09"	"2003"	"2003"	"22 years"	"22"	1411
	"Connecticut"	"09"	"2003"	"2003"	"23 years"	"23"	1483
	"Connecticut"	"09"	"2003"	"2003"	"24 years"	"24"	1556
	"Connecticut"	"09"	"2003"	"2003"	"25 years"	"25"	1579
	"Connecticut"	"09"	"2003"	"2003"	"26 years"	"26"	1744
	"Connecticut"	"09"	"2003"	"2003"	"27 years"	"27"	1946
	"Connecticut"	"09"	"2003"	"2003"	"28 years"	"28"	2174
	"Connecticut"	"09"	"2003"	"2003"	"29 years"	"29"	2310
	"Connecticut"	"09"	"2003"	"2003"	"30 years"	"30"	2609
	"Connecticut"	"09"	"2003"	"2003"	"31 years"	"31"	2860
	"Connecticut"	"09"	"2003"	"2003"	"32 years"	"32"	2914
	"Connecticut"	"09"	"2003"	"2003"	"33 years"	"33"	2756
	"Connecticut"	"09"	"2003"	"2003"	"34 years"	"34"	2538
	"Connecticut"	"09"	"2003"	"2003"	"35 years"	"35"	2173
	"Connecticut"	"09"	"2003"	"2003"	"36 years"	"36"	1885
	"Connecticut"	"09"	"2003"	"2003"	"37 years"	"37"	1520
	"Connecticut"	"09"	"2003"	"2003"	"38 years"	"38"	1181
	"Connecticut"	"09"	"2003"	"2003"	"39 years"	"39"	964
	"Connecticut"	"09"	"2003"	"2003"	"40 years"	"40"	653
	"Connecticut"	"09"	"2003"	"2003"	"41 years"	"41"	437
	"Connecticut"	"09"	"2003"	"2003"	"42 years"	"42"	295
	"Connecticut"	"09"	"2003"	"2003"	"43 years"	"43"	162
	"Connecticut"	"09"	"2003"	"2003"	"44 years"	"44"	89
	"Connecticut"	"09"	"2003"	"2003"	"45 years"	"45"	48
	"Connecticut"	"09"	"2003"	"2003"	"46 years"	"46"	26
	"Connecticut"	"09"	"2003"	"2003"	"47 years"	"47"	10
	"Connecticut"	"09"	"2004"	"2004"	"Under 15 years"	"14"	39
	"Connecticut"	"09"	"2004"	"2004"	"15 years"	"15"	91
	"Connecticut"	"09"	"2004"	"2004"	"16 years"	"16"	290
	"Connecticut"	"09"	"2004"	"2004"	"17 years"	"17"	536
	"Connecticut"	"09"	"2004"	"2004"	"18 years"	"18"	840
	"Connecticut"	"09"	"2004"	"2004"	"19 years"	"19"	1110
	"Connecticut"	"09"	"2004"	"2004"	"20 years"	"20"	1122
	"Connecticut"	"09"	"2004"	"2004"	"21 years"	"21"	1263
	"Connecticut"	"09"	"2004"	"2004"	"22 years"	"22"	1443
	"Connecticut"	"09"	"2004"	"2004"	"23 years"	"23"	1439
	"Connecticut"	"09"	"2004"	"2004"	"24 years"	"24"	1555
	"Connecticut"	"09"	"2004"	"2004"	"25 years"	"25"	1677
	"Connecticut"	"09"	"2004"	"2004"	"26 years"	"26"	1830
	"Connecticut"	"09"	"2004"	"2004"	"27 years"	"27"	1974
	"Connecticut"	"09"	"2004"	"2004"	"28 years"	"28"	2083
	"Connecticut"	"09"	"2004"	"2004"	"29 years"	"29"	2360
